11:12:42,TCP,32
11:12:43,TCP,49
11:12:44,TCP,52
11:12:45,TCP,28
11:12:46,TCP,26
11:12:47,TCP,19
11:12:48,TCP,28
11:12:49,TCP,32
11:12:50,TCP,54
11:12:51,TCP,44
11:12:52,TCP,31
11:12:53,TCP,31
11:12:54,TCP,31
11:12:55,TCP,25
11:12:56,TCP,31
11:12:57,TCP,27
11:12:58,TCP,28
11:12:59,TCP,26
11:13:00,TCP,21
11:13:01,TCP,21
11:13:02,TCP,46
11:13:03,TCP,36
11:13:04,TCP,26
11:13:05,TCP,17
11:13:06,TCP,22
11:13:07,TCP,27
11:13:08,TCP,26
11:13:09,TCP,28
11:13:10,TCP,20
11:13:11,TCP,37
11:13:12,TCP,49
11:13:13,TCP,57
11:13:14,TCP,31
11:13:15,TCP,25
11:13:16,TCP,28
11:13:17,TCP,28
11:13:18,TCP,24
11:13:19,TCP,35
11:13:20,TCP,32
11:13:21,TCP,30
11:13:22,TCP,21
11:13:23,TCP,22
11:13:24,TCP,53
11:13:25,TCP,59
11:13:26,TCP,51
11:13:27,TCP,39
11:13:28,TCP,27
11:13:29,TCP,30
11:13:30,TCP,33
11:13:31,TCP,29
11:13:32,TCP,32
11:13:33,TCP,26
11:13:34,TCP,21
11:13:35,TCP,24
11:13:36,TCP,38
11:13:37,TCP,60
11:13:38,TCP,61
11:13:39,TCP,40
11:13:40,TCP,25
11:13:41,TCP,35
11:13:42,TCP,29
11:13:43,TCP,36
11:13:44,TCP,41
11:13:45,TCP,51
11:13:46,TCP,30
11:13:47,TCP,33
11:13:48,TCP,22
11:13:49,TCP,20
11:13:50,TCP,27
11:13:51,TCP,21
11:13:52,TCP,28
11:13:53,TCP,55
11:13:54,TCP,46
11:13:55,TCP,21
11:13:56,TCP,27
11:13:57,TCP,23
11:13:58,TCP,23
11:13:59,TCP,20
11:14:00,TCP,29
11:14:01,TCP,34
11:14:02,TCP,35
11:14:03,TCP,33
11:14:04,TCP,33
11:14:05,TCP,43
11:14:06,TCP,45
11:14:07,TCP,51
11:14:08,TCP,29
11:14:09,TCP,26
11:14:10,TCP,24
11:14:11,TCP,24
11:14:12,TCP,47
11:14:13,TCP,39
11:14:14,TCP,73
11:14:15,TCP,22
11:14:16,TCP,32
11:14:17,TCP,29
11:14:18,TCP,20
11:14:19,TCP,29
11:14:20,TCP,52
11:14:21,TCP,38
11:14:22,TCP,33
11:14:23,TCP,28
11:14:24,TCP,24
11:14:25,TCP,13
11:14:26,TCP,25
11:14:27,TCP,32
11:14:28,TCP,35
11:14:29,TCP,36
11:14:30,TCP,48
11:14:31,TCP,54
11:14:32,TCP,48
11:14:33,TCP,50
11:14:34,TCP,64
11:14:35,TCP,35
11:14:36,TCP,28
11:14:37,TCP,60
11:14:38,TCP,31
11:14:39,TCP,31
11:14:40,TCP,33
11:14:41,TCP,29
11:14:42,TCP,33
11:14:43,TCP,25
11:14:44,TCP,27
11:14:45,TCP,25
11:14:46,TCP,33
11:14:47,TCP,30
11:14:48,TCP,39
11:14:49,TCP,54
11:14:50,TCP,42
11:14:51,TCP,27
11:14:52,TCP,24
11:14:53,TCP,28
11:14:54,TCP,22
11:14:55,TCP,41
11:14:56,TCP,44
11:14:57,TCP,51
11:14:58,TCP,26
11:14:59,TCP,34
11:15:00,TCP,29
11:15:01,TCP,25
11:15:02,TCP,31
11:15:03,TCP,34
11:15:04,TCP,24
11:15:05,TCP,41
11:15:06,TCP,51
11:15:07,TCP,51
11:15:08,TCP,31
11:15:09,TCP,34
11:15:10,TCP,23
11:15:11,TCP,38
11:15:12,TCP,47
11:15:13,TCP,58
11:15:14,TCP,23
11:15:15,TCP,25
11:15:16,TCP,21
11:15:17,TCP,31
11:15:18,TCP,35
11:15:19,TCP,32
11:15:20,TCP,32
11:15:21,TCP,50
11:15:22,TCP,55
11:15:23,TCP,36
11:15:24,TCP,36
11:15:25,TCP,32
11:15:26,TCP,29
11:15:27,TCP,24
11:15:28,TCP,29
11:15:29,TCP,42
11:15:30,TCP,39
11:15:31,TCP,21
11:15:32,TCP,23
11:15:33,TCP,23
11:15:34,TCP,23
11:15:35,TCP,23
11:15:36,TCP,26
11:15:37,TCP,40
11:15:38,TCP,42
11:15:39,TCP,47
11:15:40,TCP,60
11:15:41,TCP,46
11:15:42,TCP,32
11:15:43,TCP,34
11:15:44,TCP,48
11:15:45,TCP,35
11:15:46,TCP,52
11:15:47,TCP,37
11:15:48,TCP,22
11:15:49,TCP,22
11:15:50,TCP,30
11:15:51,TCP,32
11:15:52,TCP,28
11:15:53,TCP,12
11:15:54,TCP,19
11:15:55,TCP,12
11:15:56,TCP,24
11:15:57,TCP,44
11:15:58,TCP,63
11:15:59,TCP,39
11:16:00,TCP,28
11:16:01,TCP,29
11:16:02,TCP,37
11:16:03,TCP,57
11:16:04,TCP,57
11:16:05,TCP,33
11:16:06,TCP,34
11:16:07,TCP,49
11:16:08,TCP,51
11:16:09,TCP,23
11:16:10,TCP,25
11:16:11,TCP,32
11:16:12,TCP,32
11:16:13,TCP,18
11:16:14,TCP,84
11:16:15,TCP,32
11:16:16,TCP,35
11:16:17,TCP,33
11:16:18,TCP,31
11:16:19,TCP,38
11:16:20,TCP,26
11:16:21,TCP,30
11:16:22,TCP,37
11:16:23,TCP,36
11:16:24,TCP,59
11:16:25,TCP,53
11:16:26,TCP,29
11:16:27,TCP,30
11:16:28,TCP,27
11:16:29,TCP,45
11:16:30,TCP,38
11:16:31,TCP,49
11:16:32,TCP,21
11:16:33,TCP,19
11:16:34,TCP,23
11:16:35,TCP,23
11:16:36,TCP,24
11:16:37,TCP,36
11:16:38,TCP,32
11:16:39,TCP,35
11:16:40,TCP,34
11:16:41,TCP,34
11:16:42,TCP,49
11:16:43,TCP,43
11:16:44,TCP,43
11:16:45,TCP,27
11:16:46,TCP,34
11:16:47,TCP,33
11:16:48,TCP,34
11:16:49,TCP,51
11:16:50,TCP,66
11:16:51,TCP,35
11:16:52,TCP,35
11:16:53,TCP,32
11:16:54,TCP,35
11:16:55,TCP,36
11:16:56,TCP,36
11:16:57,TCP,34
11:16:58,TCP,32
11:16:59,TCP,49
11:17:00,TCP,67
11:17:01,TCP,30
11:17:02,TCP,35
11:17:03,TCP,34
11:17:04,TCP,34
11:17:05,TCP,34
11:17:06,TCP,49
11:17:07,TCP,65
11:17:08,TCP,46
11:17:09,TCP,29
11:17:10,TCP,34
11:17:11,TCP,34
11:17:12,TCP,34
11:17:13,TCP,36
11:17:14,TCP,32
11:17:15,TCP,34
11:17:16,TCP,50
11:17:17,TCP,66
11:17:18,TCP,41
11:17:19,TCP,25
11:17:20,TCP,27
11:17:21,TCP,28
11:17:22,TCP,39
11:17:23,TCP,60
11:17:24,TCP,49
11:17:25,TCP,34
11:17:26,TCP,35
11:17:27,TCP,35
11:17:28,TCP,28
11:17:29,TCP,32
11:17:30,TCP,35
11:17:31,TCP,37
11:17:32,TCP,52
11:17:33,TCP,64
11:17:34,TCP,40
11:17:35,TCP,12
11:18:33,TCP,1
13:51:58,TCP,6
14:12:57,TCP,17
14:12:58,TCP,2
14:13:00,TCP,19
14:13:03,TCP,2
14:13:06,TCP,1
14:13:08,TCP,1
14:13:57,TCP,2
14:13:58,TCP,1
14:14:00,TCP,6
14:14:03,TCP,1
14:14:08,TCP,1
14:14:15,TCP,4
14:16:11,TCP,4
14:16:12,TCP,2
14:16:17,TCP,1
14:16:18,TCP,1
14:17:18,TCP,1
14:17:30,TCP,2
14:32:52,TCP,10
14:32:53,TCP,7
14:32:55,TCP,2
14:32:56,TCP,2
14:32:59,TCP,3
14:33:07,TCP,5
14:33:09,TCP,2
14:33:13,TCP,1
14:33:14,TCP,14
14:33:17,TCP,3
14:33:23,TCP,1
14:33:25,TCP,2
14:33:56,TCP,1
14:33:59,TCP,1
14:34:07,TCP,2
14:34:14,TCP,1
14:34:17,TCP,1
14:34:22,TCP,4
14:34:25,TCP,1
14:34:37,TCP,2
15:02:00,TCP,4
16:56:50,TCP,7
17:27:12,TCP,1
17:28:55,TCP,1
17:28:58,TCP,1
17:38:49,TCP,21
17:38:51,TCP,7
17:38:52,TCP,16
17:39:04,TCP,1
17:39:17,TCP,1
17:39:49,TCP,2
17:39:52,TCP,2
17:39:56,TCP,5
17:40:16,TCP,1
17:40:26,TCP,2
17:47:03,TCP,5
17:47:04,TCP,5
18:36:42,TCP,11
18:36:43,TCP,18
18:37:13,TCP,9
18:40:55,TCP,17
18:40:57,TCP,7
18:40:58,TCP,14
18:41:03,TCP,1
18:41:05,TCP,1
18:41:55,TCP,2
18:41:58,TCP,2
18:42:03,TCP,5
18:42:04,TCP,1
18:42:06,TCP,12
18:42:07,TCP,63
18:42:08,TCP,218
18:42:09,TCP,237
18:42:10,TCP,232
18:42:11,TCP,236
18:42:12,TCP,228
18:42:13,TCP,235
18:42:14,TCP,225
18:42:15,TCP,228
18:42:16,TCP,240
18:42:17,TCP,237
18:42:18,TCP,239
18:42:19,TCP,234
18:42:20,TCP,239
18:42:21,TCP,232
18:42:22,TCP,235
18:42:23,TCP,232
18:42:24,TCP,209
18:42:25,TCP,123
18:42:26,TCP,123
18:42:27,TCP,120
18:42:28,TCP,122
18:42:29,TCP,122
18:42:30,TCP,134
18:42:31,TCP,238
18:42:32,TCP,235
18:42:33,TCP,236
18:42:34,TCP,235
18:42:35,TCP,227
18:42:36,TCP,228
18:42:37,TCP,233
18:42:38,TCP,237
18:42:39,TCP,230
18:42:40,TCP,240
18:42:41,TCP,235
18:42:42,TCP,235
18:42:43,TCP,233
18:42:44,TCP,235
18:42:45,TCP,242
18:42:46,TCP,232
18:42:47,TCP,233
18:42:48,TCP,231
18:42:49,TCP,235
18:42:50,TCP,233
18:42:51,TCP,233
18:42:52,TCP,233
18:42:53,TCP,235
18:42:54,TCP,235
18:42:55,TCP,232
18:42:56,TCP,232
18:42:57,TCP,235
18:42:58,TCP,237
18:42:59,TCP,235
18:43:00,TCP,235
18:43:01,TCP,236
18:43:02,TCP,239
18:43:03,TCP,239
18:43:04,TCP,236
18:43:05,TCP,233
18:43:06,TCP,233
18:43:07,TCP,239
18:43:08,TCP,236
18:43:09,TCP,236
18:43:10,TCP,235
18:43:11,TCP,238
18:43:12,TCP,238
18:43:13,TCP,236
18:43:14,TCP,235
18:43:15,TCP,237
18:43:16,TCP,237
18:43:17,TCP,234
18:43:18,TCP,228
18:43:19,TCP,231
18:43:20,TCP,239
18:43:21,TCP,233
18:43:22,TCP,232
18:43:23,TCP,228
18:43:24,TCP,233
18:43:25,TCP,237
18:43:26,TCP,240
18:43:27,TCP,240
18:43:28,TCP,228
18:43:29,TCP,238
18:43:30,TCP,234
18:43:31,TCP,235
18:43:32,TCP,236
18:43:33,TCP,232
18:43:34,TCP,230
18:43:35,TCP,234
18:43:36,TCP,237
18:43:37,TCP,232
18:43:38,TCP,231
18:43:39,TCP,233
18:43:40,TCP,228
18:43:41,TCP,234
18:43:42,TCP,229
18:43:43,TCP,215
18:43:44,TCP,227
18:43:45,TCP,226
18:43:46,TCP,230
18:43:47,TCP,233
18:43:48,TCP,230
18:43:49,TCP,231
18:43:50,TCP,230
18:43:51,TCP,232
18:43:52,TCP,218
18:43:53,TCP,239
18:43:54,TCP,234
18:43:55,TCP,239
18:43:56,TCP,234
18:43:57,TCP,239
18:43:58,TCP,237
18:43:59,TCP,235
18:44:00,TCP,241
18:44:01,TCP,240
18:44:02,TCP,242
18:44:03,TCP,240
18:44:04,TCP,233
18:44:05,TCP,238
18:44:06,TCP,232
18:44:07,TCP,241
18:44:08,TCP,233
18:44:09,TCP,236
18:44:10,TCP,237
18:44:11,TCP,236
18:44:12,TCP,237
18:44:13,TCP,236
18:44:14,TCP,239
18:44:15,TCP,239
18:44:16,TCP,236
18:44:17,TCP,240
18:44:18,TCP,232
18:44:19,TCP,232
18:44:20,TCP,239
18:44:21,TCP,237
18:44:22,TCP,139
18:44:23,TCP,239
18:44:24,TCP,242
18:44:25,TCP,230
18:44:26,TCP,238
18:44:27,TCP,232
18:44:28,TCP,232
18:44:29,TCP,230
18:44:30,TCP,239
18:44:31,TCP,239
18:44:32,TCP,237
18:44:33,TCP,228
18:44:34,TCP,239
18:44:35,TCP,237
18:44:36,TCP,240
18:44:37,TCP,239
18:44:38,TCP,239
18:44:39,TCP,244
18:44:40,TCP,241
18:44:41,TCP,241
18:44:42,TCP,238
18:44:43,TCP,220
18:44:44,TCP,238
18:44:45,TCP,242
18:44:46,TCP,233
18:44:47,TCP,233
18:44:48,TCP,233
18:44:49,TCP,233
18:44:50,TCP,235
18:44:51,TCP,235
18:44:52,TCP,239
18:44:53,TCP,240
18:44:54,TCP,238
18:44:55,TCP,241
18:44:56,TCP,240
18:44:57,TCP,241
18:44:58,TCP,241
18:44:59,TCP,239
18:45:00,TCP,242
18:45:01,TCP,243
18:45:02,TCP,241
18:45:03,TCP,240
18:45:04,TCP,243
18:45:05,TCP,241
18:45:06,TCP,239
18:45:07,TCP,234
18:45:08,TCP,231
18:45:09,TCP,237
18:45:10,TCP,228
18:45:11,TCP,240
18:45:12,TCP,240
18:45:13,TCP,234
18:45:14,TCP,239
18:45:15,TCP,234
18:45:16,TCP,234
18:45:17,TCP,239
18:45:18,TCP,239
18:45:19,TCP,240
18:45:20,TCP,240
18:45:21,TCP,240
18:45:22,TCP,239
18:45:23,TCP,239
18:45:24,TCP,239
18:45:25,TCP,238
18:45:26,TCP,241
18:45:27,TCP,244
18:45:28,TCP,242
18:45:29,TCP,241
18:45:30,TCP,242
18:45:31,TCP,242
18:45:32,TCP,240
18:45:33,TCP,241
18:45:34,TCP,240
18:45:35,TCP,240
18:45:36,TCP,241
18:45:37,TCP,240
18:45:38,TCP,241
18:45:39,TCP,242
18:45:40,TCP,242
18:45:41,TCP,237
18:45:42,TCP,240
18:45:43,TCP,234
18:45:44,TCP,238
18:45:45,TCP,240
18:45:46,TCP,239
18:45:47,TCP,239
18:45:48,TCP,242
18:45:49,TCP,241
18:45:50,TCP,240
18:45:51,TCP,226
18:45:52,TCP,238
18:45:53,TCP,236
18:45:54,TCP,232
18:45:55,TCP,235
18:45:56,TCP,229
18:45:57,TCP,242
18:45:58,TCP,242
18:45:59,TCP,241
18:46:00,TCP,242
18:46:01,TCP,239
18:46:02,TCP,239
18:46:03,TCP,239
18:46:04,TCP,238
18:46:05,TCP,240
18:46:06,TCP,239
18:46:07,TCP,238
18:46:08,TCP,240
18:46:09,TCP,241
18:46:10,TCP,242
18:46:11,TCP,240
18:46:12,TCP,238
18:46:13,TCP,241
18:46:14,TCP,241
18:46:15,TCP,240
18:46:16,TCP,241
18:46:17,TCP,237
18:46:18,TCP,236
18:46:19,TCP,236
18:46:20,TCP,235
18:46:21,TCP,236
18:46:22,TCP,230
18:46:23,TCP,234
18:46:24,TCP,234
18:46:25,TCP,236
18:46:26,TCP,239
18:46:27,TCP,237
18:46:28,TCP,239
18:46:29,TCP,236
18:46:30,TCP,239
18:46:31,TCP,239
18:46:32,TCP,240
18:46:33,TCP,239
18:46:34,TCP,240
18:46:35,TCP,237
18:46:36,TCP,240
18:46:37,TCP,239
18:46:38,TCP,245
18:46:39,TCP,239
18:46:40,TCP,241
18:46:41,TCP,240
18:46:42,TCP,238
18:46:43,TCP,232
18:46:44,TCP,240
18:46:45,TCP,241
18:46:46,TCP,241
18:46:47,TCP,241
18:46:48,TCP,241
18:46:49,TCP,240
18:46:50,TCP,242
18:46:51,TCP,238
18:46:52,TCP,197
18:46:53,TCP,234
18:46:54,TCP,238
18:46:55,TCP,234
18:46:56,TCP,200
18:46:57,TCP,227
18:46:58,TCP,231
18:46:59,TCP,234
18:47:00,TCP,236
18:47:01,TCP,233
18:47:02,TCP,234
18:47:03,TCP,241
18:47:04,TCP,236
18:47:05,TCP,241
18:47:06,TCP,237
18:47:07,TCP,237
18:47:08,TCP,233
18:47:09,TCP,240
18:47:10,TCP,240
18:47:11,TCP,233
18:47:12,TCP,227
18:47:13,TCP,234
18:47:14,TCP,243
18:47:15,TCP,241
18:47:16,TCP,240
18:47:17,TCP,241
18:47:18,TCP,241
18:47:19,TCP,242
18:47:20,TCP,242
18:47:21,TCP,242
18:47:22,TCP,239
18:47:23,TCP,242
18:47:24,TCP,241
18:47:25,TCP,242
18:47:26,TCP,241
18:47:27,TCP,239
18:47:28,TCP,239
18:47:29,TCP,239
18:47:30,TCP,237
18:47:31,TCP,241
18:47:32,TCP,239
18:47:33,TCP,240
18:47:34,TCP,241
18:47:35,TCP,242
18:47:36,TCP,217
18:47:37,TCP,239
18:47:38,TCP,242
18:47:39,TCP,240
18:47:40,TCP,240
18:47:41,TCP,236
18:47:42,TCP,235
18:47:43,TCP,224
18:47:44,TCP,238
18:47:45,TCP,242
18:47:46,TCP,242
18:47:47,TCP,238
18:47:48,TCP,232
18:47:49,TCP,230
18:47:50,TCP,184
18:47:51,TCP,239
18:47:52,TCP,239
18:47:53,TCP,241
18:47:54,TCP,239
18:47:55,TCP,239
18:47:56,TCP,240
18:47:57,TCP,243
18:47:58,TCP,237
18:47:59,TCP,237
18:48:00,TCP,240
18:48:01,TCP,239
18:48:02,TCP,234
18:48:03,TCP,234
18:48:04,TCP,232
18:48:05,TCP,237
18:48:06,TCP,232
18:48:07,TCP,235
18:48:08,TCP,242
18:48:09,TCP,241
18:48:10,TCP,241
18:48:11,TCP,242
18:48:12,TCP,240
18:48:13,TCP,241
18:48:14,TCP,242
18:48:15,TCP,227
18:48:16,TCP,237
18:48:17,TCP,242
18:48:18,TCP,241
18:48:19,TCP,242
18:48:20,TCP,239
18:48:21,TCP,241
18:48:22,TCP,236
18:48:23,TCP,240
18:48:24,TCP,241
18:48:25,TCP,239
18:48:26,TCP,239
18:48:27,TCP,239
18:48:28,TCP,239
18:48:29,TCP,240
18:48:30,TCP,238
18:48:31,TCP,239
18:48:32,TCP,241
18:48:33,TCP,241
18:48:34,TCP,241
18:48:35,TCP,242
18:48:36,TCP,166
18:48:37,TCP,125
18:48:38,TCP,238
18:48:39,TCP,240
18:48:40,TCP,241
18:48:41,TCP,240
18:48:42,TCP,241
18:48:43,TCP,230
18:48:44,TCP,242
18:48:45,TCP,235
18:48:46,TCP,222
18:48:47,TCP,240
18:48:48,TCP,239
18:48:49,TCP,240
18:48:50,TCP,239
18:48:51,TCP,240
18:48:52,TCP,239
18:48:53,TCP,239
18:48:54,TCP,240
18:48:55,TCP,242
18:48:56,TCP,241
18:48:57,TCP,237
18:48:58,TCP,239
18:48:59,TCP,238
18:49:00,TCP,234
18:49:01,TCP,242
18:49:02,TCP,241
18:49:03,TCP,240
18:49:04,TCP,241
18:49:05,TCP,237
18:49:06,TCP,238
18:49:07,TCP,232
18:49:08,TCP,229
18:49:09,TCP,222
18:49:10,TCP,232
18:49:11,TCP,230
18:49:12,TCP,241
18:49:13,TCP,239
18:49:14,TCP,231
18:49:15,TCP,220
18:49:16,TCP,238
18:49:17,TCP,239
18:49:18,TCP,239
18:49:19,TCP,238
18:49:20,TCP,241
18:49:21,TCP,240
18:49:22,TCP,232
18:49:23,TCP,242
18:49:24,TCP,239
18:49:25,TCP,238
18:49:26,TCP,240
18:49:27,TCP,240
18:49:28,TCP,238
18:49:29,TCP,229
18:49:30,TCP,239
18:49:31,TCP,239
18:49:32,TCP,239
18:49:33,TCP,240
18:49:34,TCP,242
18:49:35,TCP,240
18:49:36,TCP,241
18:49:37,TCP,241
18:49:38,TCP,241
18:49:39,TCP,236
18:49:40,TCP,227
18:49:41,TCP,233
18:49:42,TCP,231
18:49:43,TCP,229
18:49:44,TCP,240
18:49:45,TCP,238
18:49:46,TCP,240
18:49:47,TCP,233
18:49:48,TCP,239
18:49:49,TCP,237
18:49:50,TCP,238
18:49:51,TCP,238
18:49:52,TCP,240
18:49:53,TCP,240
18:49:54,TCP,240
18:49:55,TCP,238
18:49:56,TCP,241
18:49:57,TCP,241
18:49:58,TCP,237
18:49:59,TCP,240
18:50:00,TCP,242
18:50:01,TCP,239
18:50:02,TCP,241
18:50:03,TCP,240
18:50:04,TCP,240
18:50:05,TCP,241
18:50:06,TCP,239
18:50:07,TCP,240
18:50:08,TCP,240
18:50:09,TCP,241
18:50:10,TCP,240
18:50:11,TCP,239
18:50:12,TCP,241
18:50:13,TCP,232
18:50:14,TCP,228
18:50:15,TCP,238
18:50:16,TCP,231
18:50:17,TCP,233
18:50:18,TCP,237
18:50:19,TCP,240
18:50:20,TCP,240
